item_id,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,FilmNoir,Horror,Musical,Mystery,Romance,SciFi,Thriller,War,Western,year,month
647,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1985,1
648,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1952,1
649,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1984,1
650,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1957,1
651,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1989,1
652,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1990,1
653,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1958,1
654,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1974,1
655,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1986,1
656,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1931,1
657,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1962,1
658,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1990,1
659,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1944,1
660,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1991,1
661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1952,1
662,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1980,1
663,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1979,1
664,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1984,1
665,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1992,1
666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1974,1
667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1977,1
668,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1981,1
669,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1991,1
670,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1993,1
671,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1935,1
672,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1992,1
673,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1962,1
674,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1982,1
676,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,11
677,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997,1
678,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1997,4
679,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,1
680,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,8
681,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1997,1
682,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1997,10
683,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,1
684,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1993,1
685,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1996,3
686,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,1
687,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1997,4
688,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,8
689,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997,1
690,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1997,1
691,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1998,1
692,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1995,1
693,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,1
694,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1995,9
695,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,1
696,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1996,2
697,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,1
698,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,1
699,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,1
700,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,1
701,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1993,1
702,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1994,1
703,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,1
704,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1993,1
705,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1952,1
706,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1996,11
707,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1991,1
708,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1989,1
709,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1992,1
710,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,1
711,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,12
712,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1987,1
713,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,12
714,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1995,1
715,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,1
716,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1995,1
717,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1996,1
718,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,2
719,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1994,1
720,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1995,1
721,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,1
722,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,1
723,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,1
724,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1995,1
725,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,1
726,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,1
727,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1994,1
728,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1994,1
729,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,1
730,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1996,1
731,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1994,1
732,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1993,1
733,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1994,1
734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,1
735,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,1
736,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1993,1
737,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,1
738,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1994,1
739,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1990,1
740,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1996,4
741,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1996,4
742,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1996,11
743,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1996,8
744,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1996,10
745,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,1
746,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,1
747,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1993,1
748,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1997,3
749,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,1
750,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,12
751,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1997,1
752,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1998,2
753,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,1
754,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1997,1
755,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1995,1
756,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,1
757,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1995,1
758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1996,1
759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,1
760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1995,1
761,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1995,1
762,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,2
763,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,2
764,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1996,3
765,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1992,1
766,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996,3
767,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1995,1
768,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,1
769,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1995,1
770,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1995,1
771,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1995,1
772,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,1
773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1994,1
774,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1995,1
775,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1995,1
776,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,1
777,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1995,1
778,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1995,1
779,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,1
780,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,1
781,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1995,1
782,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,1
783,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1994,1
784,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1993,1
785,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1994,1
786,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1995,1
787,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,1
788,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1994,1
789,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,1
790,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,1
791,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,1
792,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,1
793,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,1
794,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1994,1
795,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,1
796,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1994,1
797,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1994,1
798,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,1
799,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,1
800,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1995,1
801,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,1
802,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1993,1
803,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1993,1
804,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,1
805,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1993,1
806,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1993,1
807,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,1
808,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,1
809,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1993,1
810,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,1
811,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1993,1
812,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,1
813,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996,3
814,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1994,1
815,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1996,11
816,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1995,1
817,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,3
818,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,3
819,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,5
820,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1996,11
821,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1996,4
822,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1968,1
823,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1996,4
824,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,5
825,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1996,5
826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,6
827,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1996,12
828,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,8
829,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,7
830,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1996,5
831,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1996,8
832,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1996,9
833,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,9
834,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1995,1
835,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1934,1
836,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1939,1
837,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1941,1
838,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,8
839,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1995,1
840,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1996,9
841,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1996,10
842,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1960,1
843,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1959,1
844,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1996,8
845,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,9
846,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1996,10
847,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1996,10
848,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1944,1
849,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1990,1
850,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996,9
851,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1966,1
852,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1996,10
853,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1992,1
854,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1987,1
855,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1981,1
856,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1991,1
857,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996,11
858,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1996,1
859,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1986,1
860,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1987,1
861,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1986,1
862,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,11
863,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,11
864,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,12
865,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,1
866,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1996,12
867,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,12
868,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,1
869,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,2
870,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,2
871,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,2
872,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,3
873,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,8
874,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,8
875,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1997,8
876,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,8
877,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,1
878,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1997,2
879,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1997,1
880,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,1
881,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,8
882,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,1
883,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,1
884,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997,1
885,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1998,1
886,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1997,1
887,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,1
888,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,1
889,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,1
890,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,1
891,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1997,12
892,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1997,1
893,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,1
894,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,1
895,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1997,1
896,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,1
897,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1995,1
898,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,1
899,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,1
900,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,12
901,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,12
902,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1997,12
903,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1997,12
904,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,12
905,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1998,1
906,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1997,12
907,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,1
908,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,1
909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998,1
910,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998,2
911,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1998,1
912,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1998,3
913,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,3
914,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1998,3
915,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998,3
916,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1998,3
917,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1998,3
918,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1998,4
919,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1995,1
920,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,1
921,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1993,1
922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1996,5
923,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1991,1
924,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,1
925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1996,2
926,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,3
927,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,3
928,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1996,4
929,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,7
930,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1996,7
931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1996,8
932,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,8
933,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,10
934,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,12
935,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1997,4
936,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1997,6
937,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,1
938,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,1
939,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1995,1
940,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,1
941,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,1
942,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,1
943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1994,1
944,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1994,1
945,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1963,1
946,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,1
947,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1988,1
948,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,2
949,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1995,1
950,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,1
951,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1995,1
952,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,1
953,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,1
954,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1995,1
955,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1995,1
956,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,1
957,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,1
958,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,1
959,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,1
960,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,1
961,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,1
962,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,1
963,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1993,1
964,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,1
965,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1957,1
966,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1957,1
967,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1936,1
968,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1949,1
969,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968,1
970,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,1
